Date;MC1 FP;OTM_Strike_CALL;OTM_Strike_PUT;Start Date;End Date;CALL_OPTION_TICKER;PUT_OPTION_TICKER;MATURITY_CALL;MATURITY_PUT;CALL_PRICE;PUT_PRICE;CF1 Index
05/05/2020;318.05;330;300;17/04/2020;15/05/2020;MC1 FP 05/15/20 C350 Equity;MC1 FP 05/15/20 C320 Equity;05/15/20;05/15/20;3.52;24.17;4475
06/05/2020;312.39;330;300;17/04/2020;15/05/2020;MC1 FP 05/15/20 C350 Equity;MC1 FP 05/15/20 C320 Equity;05/15/20;05/15/20;1.48;18.43;4425
07/05/2020;320.89;340;300;17/04/2020;15/05/2020;MC1 FP 05/15/20 C350 Equity;MC1 FP 05/15/20 C320 Equity;05/15/20;05/15/20;3.73;26.41;4493
08/05/2020;327.11;340;310;17/04/2020;15/05/2020;MC1 FP 05/15/20 C350 Equity;MC1 FP 05/15/20 C320 Equity;05/15/20;05/15/20;6.62;32.72;4541.5
11/05/2020;324;340;310;17/04/2020;15/05/2020;MC1 FP 05/15/20 C350 Equity;MC1 FP 05/15/20 C320 Equity;05/15/20;05/15/20;4.04;29.24;4487
12/05/2020;322.09;340;310;17/04/2020;15/05/2020;MC1 FP 05/15/20 C350 Equity;MC1 FP 05/15/20 C320 Equity;05/15/20;05/15/20;2.17;27.17;4471.5
13/05/2020;311.14;330;300;17/04/2020;15/05/2020;MC1 FP 05/15/20 C350 Equity;MC1 FP 05/15/20 C320 Equity;05/15/20;05/15/20;0.22;15.71;4344
14/05/2020;307.37;320;290;17/04/2020;15/05/2020;MC1 FP 05/15/20 C350 Equity;MC1 FP 05/15/20 C320 Equity;05/15/20;05/15/20;0.09;11.97;4272
15/05/2020;306.68;320;290;17/04/2020;15/05/2020;MC1 FP 05/15/20 C350 Equity;MC1 FP 05/15/20 C320 Equity;05/15/20;05/15/20;#N/A N/A;9.8;4296.5
18/05/2020;325.06;340;310;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;33.25;61.04;4488
19/05/2020;331.98;350;320;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;39.88;68.37;4447.5
20/05/2020;335.93;350;320;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;43.69;72.47;4488
21/05/2020;334.16;350;320;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;42.14;70.69;4436
22/05/2020;329.94;350;310;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;38.28;66.4;4435.5
25/05/2020;336.11;350;320;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;43.8;72.62;4531.5
26/05/2020;339.32;360;320;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;46.69;75.91;4596.5
27/05/2020;347.17;360;330;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;54.97;84.43;4678
28/05/2020;359.19;380;340;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;67.29;96.94;4762
29/05/2020;348.23;370;330;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;56.12;85.53;4686
01/06/2020;351.86;370;330;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;59.8;89.36;4754
02/06/2020;357.47;380;340;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;65.67;95.33;4853
03/06/2020;365.37;380;350;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;74.06;103.73;5019.5
04/06/2020;362.21;380;340;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;70.61;100.31;5009
05/06/2020;375.4;390;360;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;84.68;114.35;5194.5
08/06/2020;367.83;390;350;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;76.56;106.23;5173.5
09/06/2020;367.08;390;350;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;75.71;105.39;5093
10/06/2020;369.96;390;350;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;78.75;108.46;5051.5
11/06/2020;348.33;370;330;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;55.95;85.48;4814.5
12/06/2020;352.09;370;330;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;59.83;89.5;4837.5
15/06/2020;344.94;360;330;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;51.94;81.65;4814
16/06/2020;349.91;370;330;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;57.07;86.85;4951.5
17/06/2020;352.09;370;330;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;59.22;89.15;4995.5
18/06/2020;350.37;370;330;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;57.3;87.3;4958.5
19/06/2020;352.92;370;340;15/05/2020;19/06/2020;MC1 FP 06/19/20 C320 Equity;MC1 FP 06/19/20 C290 Equity;06/19/20;06/19/20;62.24;#N/A N/A;5005
22/06/2020;351.86;370;330;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;16.09;40.41;4911
23/06/2020;362.77;380;340;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;24.27;51.4;4985.5
24/06/2020;354.13;370;340;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;18.24;42.96;4839.5
25/06/2020;356.45;370;340;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;19.88;45.22;4887
26/06/2020;360.03;380;340;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;22.22;48.65;4878
29/06/2020;361.7;380;340;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;22.95;50.16;4922
30/06/2020;362.63;380;340;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;23.08;51.01;4913.5
01/07/2020;363.65;380;350;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;23.22;51.93;4905.5
02/07/2020;373.17;390;350;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;32.19;61.93;5028.5
03/07/2020;368.38;390;350;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;27.11;56.81;4990
06/07/2020;375.16;390;360;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;34;64;5064.5
07/07/2020;376.33;400;360;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;33.43;62.93;5035.5
08/07/2020;373.67;390;350;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;30.7;60.06;4974
09/07/2020;374.74;390;360;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;31.74;61.01;4914
10/07/2020;374.51;390;360;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;31.35;60.89;4964
13/07/2020;381.66;400;360;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;38.59;68.39;5049.5
14/07/2020;378.2;400;360;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;34.96;64.73;5006.5
15/07/2020;385.12;400;370;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;42.18;72.24;5108.5
16/07/2020;381.47;400;360;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;38.32;68.15;5085
17/07/2020;383.44;400;360;19/06/2020;17/07/2020;MC1 FP 07/17/20 C370 Equity;MC1 FP 07/17/20 C340 Equity;07/17/20;07/17/20;#N/A N/A;#N/A N/A;5051.5
20/07/2020;385.82;410;370;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;21.43;54.59;5090
21/07/2020;383.15;400;360;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;19.34;51.98;5100
22/07/2020;377.59;400;360;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;16.01;46.6;5033
23/07/2020;377.22;400;360;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;15.41;45.97;5030
24/07/2020;373.01;390;350;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;13.91;42.47;4953
27/07/2020;375.16;390;360;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;14.84;43.9;4936
28/07/2020;359.88;380;340;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;3.67;27.4;4926.5
29/07/2020;361.85;380;340;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;3.9;28.97;4955.5
30/07/2020;349.41;370;330;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;1.41;18.24;4849
31/07/2020;342.78;360;330;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;0.75;13.02;4781
03/08/2020;347.97;370;330;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;0.96;16.32;4874
04/08/2020;347.36;360;330;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;0.78;15.44;4887.5
05/08/2020;351.52;370;330;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;0.97;18.5;4930.5
06/08/2020;349.55;370;330;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;0.66;16.54;4882
07/08/2020;349.55;370;330;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;0.57;16.17;4886.5
10/08/2020;347.26;360;330;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;0.35;13.94;4907
11/08/2020;357.69;380;340;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;1.15;23.53;5026.5
12/08/2020;365.63;380;350;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;2.75;31.56;5071.5
13/08/2020;365.63;380;350;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;2.33;31.51;5041
14/08/2020;360.82;380;340;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;1.04;26.48;4961
17/08/2020;362.41;380;340;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;0.97;28.02;4970
18/08/2020;360.82;380;340;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;0.43;26.26;4937.5
19/08/2020;361.89;380;340;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;0.25;27.3;4976.5
20/08/2020;358.29;380;340;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;0.12;23.49;4910.5
21/08/2020;360.26;380;340;17/07/2020;21/08/2020;MC1 FP 08/21/20 C400 Equity;MC1 FP 08/21/20 C360 Equity;08/21/20;08/21/20;#N/A N/A;#N/A N/A;4871
24/08/2020;367.73;390;350;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5003
25/08/2020;371.1;390;350;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5003.5
26/08/2020;376.66;400;360;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5043.5
27/08/2020;374.79;390;360;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5011.5
28/08/2020;370.44;390;350;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;4997.5
31/08/2020;367.13;390;350;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;4942.5
01/09/2020;370.77;390;350;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;4933
02/09/2020;380.63;400;360;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5027.5
03/09/2020;381.71;400;360;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5005
04/09/2020;376.52;400;360;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;4961
07/09/2020;382.08;400;360;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5051
08/09/2020;377.97;400;360;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;4970
09/09/2020;377.64;400;360;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5041.5
10/09/2020;377.92;400;360;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5023
11/09/2020;389.37;410;370;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5033
14/09/2020;392.78;410;370;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5051
15/09/2020;396.29;420;380;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5067.5
16/09/2020;398.3;420;380;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5074.5
17/09/2020;392.55;410;370;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;5039.5
18/09/2020;386.8;410;370;21/08/2020;18/09/2020;MC1 FP 09/18/20 C380 Equity;MC1 FP 09/18/20 C340 Equity;09/18/20;09/18/20;#N/A N/A;#N/A N/A;4992.5
21/09/2020;369.7;390;350;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;6.52;30.38;4782
22/09/2020;365.49;380;350;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;4.72;26.61;4763.5
23/09/2020;373.95;390;360;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;7.54;33.84;4793
24/09/2020;375.54;390;360;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;8.35;35.31;4753.5
25/09/2020;374.04;390;360;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;7.49;33.79;4726.5
28/09/2020;379.37;400;360;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;9.24;38.38;4841.5
29/09/2020;383.15;400;360;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;10.55;41.78;4830
30/09/2020;373.29;390;350;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;5.68;32.24;4801
01/10/2020;382.92;400;360;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;9.82;41.32;4821
02/10/2020;381.01;400;360;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;8.53;39.28;4822.5
05/10/2020;385.58;400;370;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;10.36;43.7;4869.5
06/10/2020;384.32;400;370;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;9.24;42.19;4893.5
07/10/2020;383.9;400;360;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;8.64;41.6;4880
08/10/2020;380.58;400;360;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;7.22;38.61;4910
09/10/2020;384.98;400;370;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;9.66;42.91;4945
12/10/2020;390.91;410;370;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;13.16;48.88;4978.5
13/10/2020;389.51;410;370;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;11.88;47.36;4946.5
14/10/2020;385.26;400;370;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;8.74;42.86;4940.5
15/10/2020;376.66;400;360;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;4.35;33.47;4837
16/10/2020;404.32;420;380;18/09/2020;16/10/2020;MC1 FP 10/16/20 C410 Equity;MC1 FP 10/16/20 C370 Equity;10/16/20;10/16/20;22.6;62.6;4914.5
19/10/2020;404.6;420;380;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;21.43;#N/A N/A;4938
20/10/2020;402.08;420;380;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;19.76;52.19;4917
21/10/2020;399.84;420;380;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;18.53;50.09;4849.5
22/10/2020;399.28;420;380;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;17.83;49.45;4848
23/10/2020;400.03;420;380;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;17.82;50.22;4906
26/10/2020;394.18;410;370;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;14.85;45.15;4812.5
27/10/2020;391.47;410;370;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;13.1;42.31;4726.5
28/10/2020;375.86;390;360;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;7.63;29.7;4566.5
29/10/2020;377.41;400;360;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;7.56;30.43;4565.5
30/10/2020;376;390;360;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;6.41;28.57;4590
02/11/2020;379.14;400;360;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;6.22;30.02;4687.5
03/11/2020;382.22;400;360;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;6.51;32.11;4802.5
04/11/2020;394.23;410;370;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;10.66;43.02;4919.5
05/11/2020;408.2;430;390;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;19.95;57.29;4981
06/11/2020;407.03;430;390;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;18.62;55.94;4959
09/11/2020;438.21;460;420;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;49.74;89.24;5335.5
10/11/2020;443.02;470;420;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;54.86;94.34;5417.5
11/11/2020;455.54;480;430;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;67.93;107.55;5444.5
12/11/2020;441.94;460;420;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;53.41;93.02;5362
13/11/2020;439.05;460;420;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;50.18;89.84;5380
16/11/2020;446.1;470;420;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;57.59;97.3;5470.5
17/11/2020;443.95;470;420;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;55.19;95;5483
18/11/2020;454.37;480;430;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;66.2;106.15;5511.5
19/11/2020;456.71;480;430;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;68.78;108.65;5475
20/11/2020;460.36;480;440;16/10/2020;20/11/2020;MC1 FP 11/20/20 C420 Equity;MC1 FP 11/20/20 C380 Equity;11/20/20;11/20/20;72.55;112.55;5492.1
23/11/2020;460.31;480;440;20/11/2020;18/12/2020;MC1 FP 12/18/20 C480 Equity;MC1 FP 12/18/20 C440 Equity;12/18/20;12/18/20;19.14;53.66;5482.5
24/11/2020;462.51;490;440;20/11/2020;18/12/2020;MC1 FP 12/18/20 C480 Equity;MC1 FP 12/18/20 C440 Equity;12/18/20;12/18/20;20.49;55.73;5549.5
25/11/2020;461.9;480;440;20/11/2020;18/12/2020;MC1 FP 12/18/20 C480 Equity;MC1 FP 12/18/20 C440 Equity;12/18/20;12/18/20;19.92;55.21;5561
